u,v,key,max_depth,is_flooded
317058899,317059116,0,0.23306863009929657,0
8650531716,317058899,0,0.2271604686975479,0
8650531716,8527228285,0,0.3052076995372772,1
317059116,8527228298,0,0.21963949501514435,0
317059116,319323742,0,0.2127104103565216,0
8527228298,317059116,0,0.21963949501514435,0
8527228298,2426398335,0,0.19010940194129944,0
8527228298,8650531716,0,0.21306796371936798,0
319323742,8527228280,0,0.2021113634109497,0
319323742,317059120,0,0.20737823843955994,0
319323742,319323738,0,0.21437692642211914,0
317059120,319324109,0,0.2262122631072998,0
317059120,8496444846,0,0.22741667926311493,0
319324109,8527228274,0,0.23035554587841034,0
319324109,8527228275,0,0.2235172688961029,0
8496444846,3155744121,0,0.2586159408092499,0
8496444846,319323738,0,0.23441536724567413,0
8496444846,8496444886,0,0.22004802525043488,0
319840658,317063184,0,0.19754639267921448,0
319840658,320770544,0,0.19241350889205933,0
319840658,319840730,0,0.20594750344753265,0
320770505,320770544,0,0.1987050175666809,0
320770505,317063184,0,0.20383791625499725,0
320770505,319843526,0,0.1877487152814865,0
317063525,8524377296,0,0.14646895229816437,0
317063525,317063526,0,0.1826881766319275,0
8524377296,317063525,0,0.14646895229816437,0
8524377296,8573574811,0,0.11359148472547531,0
317063526,8536049104,0,0.14141906797885895,0
317063526,3743899170,0,0.15205955505371094,0
8536049104,3743899202,0,0.14700251817703247,0
8536049104,8524377301,0,0.1415923535823822,0
8536049104,3743899170,0,0.12081994861364365,0
3743899170,317063526,0,0.15205955505371094,0
3743899170,8536049104,0,0.12081994861364365,0
3743899170,3743899231,0,0.19070371985435486,0
317065455,318009256,0,0.3282244801521301,1
317065455,320717827,0,0.2056240290403366,0
318009256,10115690588,0,0.41633233428001404,1
320717827,317065455,0,0.2056240290403366,0
320717827,8610259772,0,0.14925746619701385,0
317065461,318009168,0,0.37035006284713745,1
318009168,8604987223,0,0.44820964336395264,1
318009168,3738800532,0,0.4499017298221588,1
317065806,8654611168,0,0.2507980465888977,0
317065806,327310770,0,0.195462167263031,0
317065806,7070909312,0,0.21406865119934082,0
8654611168,317065806,0,0.2507980465888977,0
8654611168,8655213144,0,0.23029237985610962,0
8654611168,8654611163,0,0.23885634541511536,0
327310770,320587192,0,0.2012617290019989,0
327310770,7070909312,0,0.20151004195213318,0
7070909312,7070909339,0,0.20078720152378082,0
317066703,8642842972,0,0.29293233156204224,0
8642842972,319845075,0,0.34209948778152466,1
8642842972,8642842974,0,0.3228945732116699,1
317066955,320772256,0,0.25993114709854126,0
317066955,8642953431,0,0.2953740358352661,0
320772256,8659203471,0,0.2705974578857422,0
320772256,320772237,0,0.15001937747001648,0
320772256,320711668,0,0.1967434287071228,0
8642953431,8642953434,0,0.2720887362957001,0
317066959,8659203489,0,0.3680577278137207,1
317066959,317066964,0,0.39427459239959717,1
8659203489,8527049067,0,0.31652048230171204,1
8659203489,8659203485,0,0.2914971113204956,0
317066964,317066959,0,0.39427459239959717,1
317066964,8642953536,0,0.36040395498275757,1
8642953536,319844922,0,0.27927571535110474,0
8642953536,8642953522,0,0.35722455382347107,1
317067627,8496131464,0,0.14794428646564484,0
317067627,317067646,0,0.12613646686077118,0
8496131464,317067627,0,0.14794428646564484,0
8496131464,8496131466,0,0.10718750208616257,0
317067646,8497162498,0,0.09071260690689087,0
317067646,8496131464,0,0.136133074760437,0
8497162498,317067646,0,0.09071260690689087,0
8497162498,8496017702,0,0.1051364317536354,0
8497162498,8581746094,0,0.0398186556994915,0
317068225,4083611907,0,0.04598826542496681,0
317068225,317070959,0,0.02185109630227089,0
4083611907,317068225,0,0.04598826542496681,0
4083611907,319853623,0,0.03624456003308296,0
4083611907,4083611916,0,0.12129081040620804,0
317070959,4083602488,0,0.069569893181324,0
317070959,317070861,0,0.02757110446691513,0
317070959,317068242,0,0.028898896649479866,0
317068242,4083602482,0,0.027236415073275566,0
317068242,317068243,0,0.04729039967060089,0
317068242,5596730362,0,0.02897513471543789,0
4083602482,317068242,0,0.027236415073275566,0
4083602482,4083602488,0,0.06720041483640671,0
317068243,4083602482,0,0.024851154536008835,0
317068243,5596730395,0,0.03134497255086899,0
5596730362,4083607800,0,0.008881263434886932,0
5596730362,317068242,0,0.02897513471543789,0
5596730362,5596730395,0,0.013009130023419857,0
5596730395,5596730362,0,0.013009130023419857,0
5596730395,5596652238,0,0.021947016939520836,0
5596730395,317068243,0,0.03134497255086899,0
317068302,319318596,0,0.048614803701639175,0
317068302,5844113329,0,0.04285712167620659,0
317068302,5596652238,0,0.04245600476861,0
319318596,319318593,0,0.031211890280246735,0
319318596,317068302,0,0.048614803701639175,0
319318596,5844113329,0,0.038550835102796555,0
5844113329,5596658811,0,0.02091233991086483,0
5844113329,317068302,0,0.04285712167620659,0
5844113329,319318596,0,0.038550835102796555,0
5596652238,319853609,0,0.02354569546878338,0
